1.946999999999896369e+00,2.236226528178787198e+00,-8.056210520442430578e-02,2.229406147162967144e+00
1.979999999999892735e+00,2.085175903365375838e+00,-7.600672258163410078e-02,2.068917516687800884e+00
2.012999999999889322e+00,1.936695055320077685e+00,-7.275231181794694635e-02,1.913295545123263608e+00
2.045999999999885688e+00,1.790844882168192598e+00,-7.064693713506287054e-02,1.762494628065400804e+00
2.078999999999882053e+00,1.647693143319964193e+00,-6.953129685313985675e-02,1.616453921338230515e+00
2.111999999999878419e+00,1.507311586694227046e+00,-6.924414280254165277e-02,1.475100217259329938e+00
2.144999999999874785e+00,1.369773331327040822e+00,-6.962623076293361635e-02,1.338350273914995725e+00
2.177999999999871150e+00,1.235150483737653460e+00,-7.052326564974453760e-02,1.206112717077902019e+00
2.210999999999867516e+00,1.103511980504325862e+00,-7.178816587941128091e-02,1.078289615573019944e+00
2.243999999999863881e+00,9.749216594924181578e-01,-7.328286706136744044e-02,9.547778131953155167e-01
2.276999999999860247e+00,8.494365686875227084e-01,-7.487980684526718278e-02,8.354700836911295170e-01
2.309999999999856612e+00,7.271055250350553223e-01,-7.646317362988597210e-02,7.202561598718073554e-01
2.342999999999852978e+00,6.079679363709580286e-01,-7.792995737529295752e-02,6.090236737389496113e-01
2.375999999999849344e+00,4.920528977075502297e-01,-7.919080828255076199e-02,5.016590317439817426e-01
2.408999999999845709e+00,3.793785691161684070e-01,-8.017068696856100019e-02,3.980482382111709683e-01
2.441999999999842075e+00,2.699518366195228225e-01,-8.080927722582664785e-02,2.980776707724288599e-01
2.474999999999838440e+00,1.637682503816186852e-01,-8.106112873480064707e-02,2.016348046124178950e-01
2.507999999999834806e+00,6.081222667608443544e-02,-8.089550139430379261e-02,1.086088775401297113e-01
2.540999999999831171e+00,-3.894250770103013792e-02,-8.029589386722513211e-02,1.889148539965290752e-02
2.573999999999827537e+00,-1.355322570553099126e-01,-7.925925471086614493e-02,-6.762290303335483088e-02
2.606999999999823903e+00,-2.290025188159230396e-01,-7.779489278098417060e-02,-1.510365210461106500e-01
2.639999999999820268e+00,-3.194070044655887841e-01,-7.592312206470630542e-02,-2.314479753560689801e-01
2.672999999999816634e+00,-4.068065600316028707e-01,-7.367369241520904666e-02,-3.089520165291279596e-01
2.705999999999812999e+00,-4.912680268590214894e-01,-7.108406990782345503e-02,-3.836394069475286273e-01
2.738999999999809365e+00,-5.728630815106736662e-01,-6.819763752967133996e-02,-4.555968807704822154e-01
2.771999999999805731e+00,-6.516670901117826986e-01,-6.506188820302050146e-02,-5.249071868099175475e-01
2.804999999999802096e+00,-7.277580076856580149e-01,-6.172667800166653507e-02,-5.916492025474671124e-01
2.837999999999798462e+00,-8.012153474689114319e-01,-5.824259880424786928e-02,-6.558981058014499155e-01
2.870999999999794827e+00,-8.721192393027781264e-01,-5.465951778468358668e-02,-7.177255898385901389e-01
2.903999999999791193e+00,-9.405495903740170860e-01,-5.102531762509698865e-02,-7.772001079319004191e-01
2.936999999999787558e+00,-1.006585356145883736e+00,-4.738485747575715834e-02,-8.343871343347011305e-01
2.969999999999783924e+00,-1.070303924504356630e+00,-4.377916171780604770e-02,-8.893494301708066985e-01
3.002999999999780290e+00,-1.131780612080440562e+00,-4.024483231693931629e-02,-9.421473046203185930e-01
3.035999999999776655e+00,-1.191088268446142351e+00,-3.681367155095482957e-02,-9.928388638128833321e-01
3.068999999999773021e+00,-1.248296981404797279e+00,-3.351249530162636603e-02,-1.041480241858870670e+00
3.101999999999769386e+00,-1.303473874844160108e+00,-3.036311283106662984e-02,-1.088125810326918241e+00
3.134999999999765752e+00,-1.356682989503356751e+00,-2.738244682975476962e-02,-1.132828364128931398e+00
3.167999999999762117e+00,-1.407985236421369635e+00,-2.458276705957729291e-02,-1.175639283152520420e+00
3.200999999999758483e+00,-1.457438412681231199e+00,-2.197201181663999137e-02,-1.216608670072353959e+00
3.233999999999754849e+00,-1.505097269245815994e+00,-1.955417328304598357e-02,-1.255785465583278082e+00
3.266999999999751214e+00,-1.551013621112856455e+00,-1.732972522068010335e-02,-1.293217542856885061e+00
3.299999999999747580e+00,-1.595236490627661041e+00,-1.529607422844847520e-02,-1.328951783363443440e+00
3.332999999999743945e+00,-1.637812275523721439e+00,-1.344801857483446383e-02,-1.363034136363967974e+00
3.365999999999740311e+00,-1.678784934067458323e+00,-1.177820140247121117e-02,-1.395509664401286543e+00
3.398999999999736676e+00,-1.718196180528209993e+00,-1.027754767086896948e-02,-1.426422577041781992e+00
3.431999999999733042e+00,-1.756085685050095435e+00,-8.935676574919781956e-03,-1.455816254972816637e+00
3.464999999999729408e+00,-1.792491272847820838e+00,-7.741283286586408963e-03,-1.483733266371489279e+00
3.497999999999725773e+00,-1.827449118467569633e+00,-6.682485705230334361e-03,-1.510215377249030766e+00
3.530999999999722139e+00,-1.860993931634888909e+00,-5.747133497129297552e-03,-1.535303557258172802e+00
3.563999999999718504e+00,-1.893159131944981866e+00,-4.923078056720875395e-03,-1.559037982238653086e+00
3.596999999999714870e+00,-1.923977010329833703e+00,-4.198403156850716300e-03,-1.581458034576453286e+00
3.629999999999711235e+00,-1.953478875856651698e+00,-3.561616988164928443e-03,-1.602602302269584555e+00
3.662999999999707601e+00,-1.981695186969629319e+00,-3.001807061515648911e-03,-1.622508577428815713e+00
3.695999999999703967e+00,-2.008655666780294169e+00,-2.508760040795365853e-03,-1.641213854796653493e+00
3.728999999999700332e+00,-2.034389402439636285e+00,-2.073049032115470425e-03,-1.658754330740906724e+00
3.761999999999696698e+00,-2.058924928988869141e+00,-1.686091226112296226e-03,-1.675165403069319936e+00
3.794999999999693063e+00,-2.082290298386059391e+00,-1.340178967328853332e-03,-1.690481671917170914e+00
3.827999999999689429e+00,-2.104513134645614514e+00,-1.028487503877073550e-03,-1.704736941879193779e+00
3.860999999999685794e+00,-2.125620676210141724e+00,-7.450626890399547619e-04,-1.717964225488881169e+00
3.893999999999682160e+00,-2.145639806803494309e+00,-4.847918655066507654e-04,-1.730195748090508800e+00
3.926999999999678526e+00,-2.164597076094324279e+00,-2.433611012726544232e-04,-1.741462954101791638e+00
3.959999999999674891e+00,-2.182518711536705069e+00,-1.720174832531284892e-05,-1.751796514625763024e+00
3.992999999999671257e+00,-2.199430622753087761e+00,1.965708488420592204e-04,-1.761226336339465348e+00
4.025999999999679169e+00,-2.215358399791190536e+00,4.002239503588800318e-04,-1.769781571562734968e+00
4.058999999999690189e+00,-2.230327306525593301e+00,5.954769898715017717e-04,-1.777490629392831423e+00
4.091999999999701210e+00,-2.244362270392157299e+00,7.835720733815332295e-04,-1.784381187778423694e+00
4.124999999999712230e+00,-2.257487869544471337e+00,9.653436557806038820e-04,-1.790480206399809759e+00
4.157999999999723251e+00,-2.269728318410724199e+00,1.141285894218357910e-03,-1.795813940219662896e+00
4.190999999999734271e+00,-2.281107452511761835e+00,1.311616490008216118e-03,-1.800407953570182684e+00
4.223999999999745292e+00,-2.291648713279927918e+00,1.476336051444260278e-03,-1.804287134647143631e+00
4.256999999999756312e+00,-2.301375133497721492e+00,1.635282308889651759e-03,-1.807475710288656501e+00
4.289999999999767333e+00,-2.310309323857891783e+00,1.788178690571129437e-03,-1.809997260925735318e+00
4.322999999999778353e+00,-2.318473461034985306e+00,1.934677016328434362e-03,-1.811874735602426512e+00
4.355999999999789374e+00,-2.325889277554429313e+00,2.074394215236363692e-03,-1.813130466974893551e+00
4.388999999999800394e+00,-2.332578053650250283e+00,2.206943157296636926e-03,-1.813786186210897711e+00
4.421999999999811415e+00,-2.338560611218060359e+00,2.331957800288053662e-03,-1.813863037722949656e+00
4.454999999999822435e+00,-2.343857309895627239e+00,2.449112966982136541e-03,-1.813381593680352566e+00
4.487999999999833456e+00,-2.348488045240483046e+00,2.558139155178329460e-03,-1.812361868256175512e+00
4.520999999999844476e+00,-2.352472248921563036e+00,2.658832831132107444e-03,-1.810823331575548423e+00
4.553999999999855497e+00,-2.355828890800088615e+00,2.751062708935325674e-03,-1.808784923340887474e+00
4.586999999999866517e+00,-2.358576482742995140e+00,2.834772531395968187e-03,-1.806265066117807905e+00
4.619999999999877538e+00,-2.360733083989373426e+00,2.909980873485817909e-03,-1.803281678272600885e+00
4.652999999999888558e+00,-2.362316307875834909e+00,2.976778485537900920e-03,-1.799852186558192457e+00
4.685999999999899579e+00,-2.363343329719736374e+00,3.035323664263511745e-03,-1.795993538350224128e+00
4.718999999999910600e+00,-2.363830895658189490e+00,3.085836122397545012e-03,-1.791722213539166830e+00
4.751999999999921620e+00,-2.363795332245551606e+00,3.128589774965995218e-03,-1.787054236086987657e+00
4.784999999999932641e+00,-2.363252556621063150e+00,3.163904833403341499e-03,-1.782005185259444957e+00
4.817999999999943661e+00,-2.362218087070719008e+00,3.192139541916549916e-03,-1.776590206546417861e+00
4.850999999999954682e+00,-2.360707053822634904e+00,3.213681857077599346e-03,-1.770824022283571608e+00
4.883999999999965702e+00,-2.358734209931927950e+00,3.228941309410648941e-03,-1.764720941989065039e+00
4.916999999999976723e+00,-2.356313942129171224e+00,3.238341253113175000e-03,-1.758294872428997735e+00
4.949999999999987743e+00,-2.353460281524693443e+00,3.242311658817165210e-03,-1.751559327424921264e+00
4.982999999999998764e+00,-2.350186914079403167e+00,3.241282571996517703e-03,-1.744527437416083515e+00
5.016000000000009784e+00,-2.346507190770211082e+00,3.235678308388889590e-03,-1.737211958788439148e+00
5.049000000000020805e+00,-2.342434137395217775e+00,3.225912444132728041e-03,-1.729625282981473333e+00
5.082000000000031825e+00,-2.337980463978810874e+00,3.212383612059888094e-03,-1.721779445382951579e+00
5.115000000000042846e+00,-2.333158573751322962e+00,3.195472096462426137e-03,-1.713686134020775853e+00
5.148000000000053866e+00,-2.327980571689989731e+00,3.175537208172096726e-03,-1.705356698060231935e+00
5.181000000000064887e+00,-2.322458272618970199e+00,3.152915381970489150e-03,-1.696802156113839999e+00
5.214000000000075907e+00,-2.316603208875250175e+00,3.127918954025421527e-03,-1.688033204370306350e+00
5.247000000000086928e+00,-2.310426637554769513e+00,3.100835545271518612e-03,-1.679060224548313940e+00
5.280000000000097948e+00,-2.303939547358934803e+00,3.071927978209876287e-03,-1.669893291680073943e+00
5.313000000000108969e+00,-2.297152665066370503e+00,3.041434661742226098e-03,-1.660542181728990485e+00
5.346000000000119989e+00,-2.290076461657676532e+00,3.009570356410584679e-03,-1.651016379045362470e+00
5.379000000000131010e+00,-2.282721158122869909e+00,2.976527255002858752e-03,-1.641325083663435436e+00
5.412000000000142030e+00,-2.275096730982147264e+00,2.942476309141239810e-03,-1.631477218442832111e+00
5.445000000000153051e+00,-2.267212917550425644e+00,2.907568726181697372e-03,-1.621481436057154113e+00
5.478000000000164071e+00,-2.259079220975303670e+00,2.871937587570094763e-03,-1.611346125832143983e+00
5.511000000000175092e+00,-2.250704915076646273e+00,2.835699527706792011e-03,-1.601079420435846501e+00
5.544000000000186112e+00,-2.242099049014127488e+00,2.798956431839139114e-03,-1.590689202422842286e+00
5.577000000000197133e+00,-2.233270451806665946e+00,2.761797105823582399e-03,-1.580183110634790111e+00
5.610000000000208153e+00,-2.224227736725383764e+00,2.724298891215282126e-03,-1.569568546459287006e+00
5.643000000000219174e+00,-2.214979305578912872e+00,2.686529194414255528e-03,-1.558852679949097819e+00
5.676000000000230195e+00,-2.205533352907439237e+00,2.648546913496918620e-03,-1.548042455803855688e+00
5.709000000000241215e+00,-2.195897870099075888e+00,2.610403746089895449e-03,-1.537144599216267338e+00
5.742000000000252236e+00,-2.186080649439787749e+00,2.572145365624667335e-03,-1.526165621585024113e+00
5.775000000000263256e+00,-2.176089288105739428e+00,2.533812473073382421e-03,-1.515111826096413594e+00
5.808000000000274277e+00,-2.165931192104803671e+00,2.495441704108314340e-03,-1.503989313177012122e+00
5.841000000000285297e+00,-2.155613580171944932e+00,2.457066419722986339e-03,-1.492803985819534773e+00
5.874000000000296318e+00,-2.145143487621718137e+00,2.418717359719213533e-03,-1.481561554784173396e+00
5.907000000000307338e+00,-2.134527770159373006e+00,2.380423187852587219e-03,-1.470267543677728383e+00
5.940000000000318359e+00,-2.123773107651169667e+00,2.342210925216470230e-03,-1.458927293912768874e+00
5.973000000000329379e+00,-2.112886007853274961e+00,2.304106290411001012e-03,-1.447545969549313583e+00
6.006000000000340400e+00,-2.101872810097994204e+00,2.266133949814008730e-03,-1.436128562021208310e+00
6.039000000000351420e+00,-2.090739688935467910e+00,2.228317697951620602e-03,-1.424679894749660392e+00
6.072000000000362441e+00,-2.079492657728604144e+00,2.190680568531444550e-03,-1.413204627646244660e+00
6.105000000000373461e+00,-2.068137572198878615e+00,2.153244902206585820e-03,-1.401707261507725732e+00
6.138000000000384482e+00,-2.056680133920329112e+00,2.116032365528486281e-03,-1.390192142304979228e+00
6.171000000000395502e+00,-2.045125893759481173e+00,2.079063938918102039e-03,-1.378663465368376251e+00
6.204000000000406523e+00,-2.033480255258730551e+00,2.042359883417166344e-03,-1.367125279471833821e+00
6.237000000000417543e+00,-2.021748477961097024e+00,2.005939690076008475e-03,-1.355581490817810320e+00
6.270000000000428564e+00,-2.009935680674560743e+00,1.969822018524469698e-03,-1.344035866925450406e+00
6.303000000000439584e+00,-1.998046844674371769e+00,1.934024635207975962e-03,-1.332492040424019919e+00
6.336000000000450605e+00,-1.986086816842190572e+00,1.898564350964138114e-03,-1.320953512753783698e+00
6.369000000000461625e+00,-1.974060312741171330e+00,1.863456961101350728e-03,-1.309423657776386918e+00
6.402000000000472646e+00,-1.961971919626499528e+00,1.828717197410956175e-03,-1.297905725296821799e+00
6.435000000000483666e+00,-1.949826099391124501e+00,1.794358687528641028e-03,-1.286402844498967468e+00
6.468000000000494687e+00,-1.937627191446884112e+00,1.760393925589465169e-03,-1.274918027296621403e+00
6.501000000000505707e+00,-1.925379415541383921e+00,1.726834251643438733e-03,-1.263454171601990694e+00
6.534000000000516728e+00,-1.913086874511257918e+00,1.693689850777335693e-03,-1.252014064513534919e+00
6.567000000000527749e+00,-1.900753556972750502e+00,1.660969753187080400e-03,-1.240600385424917462e+00
6.600000000000538769e+00,-1.888383339950605588e+00,1.628681854866975698e-03,-1.229215709056941108e+00
6.633000000000549790e+00,-1.875979991446556028e+00,1.596832939616543712e-03,-1.217862508414164324e+00
6.666000000000560810e+00,-1.863547172948665676e+00,1.565428718798056451e-03,-1.206543157667955057e+00
6.699000000000571831e+00,-1.851088441883065983e+00,1.534473868452179701e-03,-1.195259934967642934e+00
6.732000000000582851e+00,-1.838607254009481551e+00,1.503972083608084986e-03,-1.184015025181416547e+00
6.765000000000593872e+00,-1.826106965762139822e+00,1.473926127935731856e-03,-1.172810522568573433e+00
6.798000000000604892e+00,-1.813590836537571249e+00,1.444337893234504122e-03,-1.161648433384671719e+00
6.831000000000615913e+00,-1.801062030930864921e+00,1.415208459055738999e-03,-1.150530678421203490e+00
6.864000000000626933e+00,-1.788523620921914414e+00,1.386538151630700710e-03,-1.139459095481182516e+00
6.897000000000637954e+00,-1.775978588013074955e+00,1.358326608907445276e-03,-1.128435441792206007e+00
6.930000000000648974e+00,-1.763429825319692057e+00,1.330572837710430889e-03,-1.117461396358429226e+00
6.963000000000659995e+00,-1.750880139614926279e+00,1.303275272868553714e-03,-1.106538562252810109e+00
6.996000000000671015e+00,-1.738332253330105104e+00,1.276431837225810995e-03,-1.095668468851075161e+00
7.029000000000682036e+00,-1.725788806511907580e+00,1.250039990491780273e-03,-1.084852574008742465e+00
7.062000000000693056e+00,-1.713252358737523906e+00,1.224096786037520701e-03,-1.074092266182486100e+00
7.095000000000704077e+00,-1.700725390988958807e+00,1.198598913141779576e-03,-1.063388866497229301e+00
7.128000000000715097e+00,-1.688210307487475248e+00,1.173542744741018495e-03,-1.052743630760140547e+00
7.161000000000726118e+00,-1.675709437489180331e+00,1.148924374836601814e-03,-1.042157751422854162e+00
7.194000000000737138e+00,-1.663225037042717958e+00,1.124739657610618337e-03,-1.031632359493132256e+00
7.227000000000748159e+00,-1.650759290709867599e+00,1.100984239153390831e-03,-1.021168526397076448e+00
7.260000000000759179e+00,-1.638314313249976450e+00,1.077653587946425517e-03,-1.010767265793178993e+00
7.293000000000770200e+00,-1.625892151268894636e+00,1.054743019376136459e-03,-1.000429535339280918e+00
7.326000000000781220e+00,-1.613494784833244822e+00,1.032247720436085814e-03,-9.901562384135438322e-01
7.359000000000792241e+00,-1.601124129050676359e+00,1.010162770388234321e-03,-9.799482257906007021e-01
7.392000000000803261e+00,-1.588782035616773669e+00,9.884831572786190179e-04,-9.698062972739087684e-01
7.425000000000814282e+00,-1.576470294329338273e+00,9.672037956796053493e-04,-9.597312032853437813e-01
7.458000000000825302e+00,-1.564190634570536531e+00,9.463195358014875325e-04,-9.497236464130711653e-01
7.491000000000836323e+00,-1.551944726757664483e+00,9.258251804844519484e-04,-9.397842829187315061e-01
7.524000000000847344e+00,-1.539734183763012965e+00,9.057154907632369856e-04,-9.299137242048729490e-01
7.557000000000858364e+00,-1.527560562303447611e+00,8.859851981357635964e-04,-9.201125382435879629e-01
7.590000000000869385e+00,-1.515425364300272193e+00,8.666290095671325133e-04,-9.103812509673403497e-01
7.623000000000880405e+00,-1.503330038209924169e+00,8.476416141081077882e-04,-9.007203476228440309e-01
7.656000000000891426e+00,-1.491275980326038919e+00,8.290176907066459933e-04,-8.911302740889368579e-01
7.689000000000902446e+00,-1.479264536053431556e+00,8.107519124072037897e-04,-8.816114381592647931e-01
7.722000000000913467e+00,-1.467297001154575398e+00,7.928389491396181654e-04,-8.721642107906912855e-01
7.755000000000924487e+00,-1.455374622968991005e+00,7.752734746198086668e-04,-8.627889273182365315e-01
7.788000000000935508e+00,-1.443498601606219012e+00,7.580501713548848386e-04,-8.534858886373815068e-01
7.821000000000946528e+00,-1.431670091112774656e+00,7.411637285128502839e-04,-8.442553623544952757e-01
7.854000000000957549e+00,-1.419890200613666664e+00,7.246088526087213211e-04,-8.350975839062240169e-01
7.887000000000968569e+00,-1.408159995428983180e+00,7.083802668164107530e-04,-8.260127576485629675e-01
7.920000000000979590e+00,-1.396480498166008388e+00,6.924727141384146023e-04,-8.170010579163733411e-01
7.953000000000990610e+00,-1.384852689787420488e+00,6.768809629476013612e-04,-8.080626300540458828e-01
7.986000000001001631e+00,-1.373277510656068401e+00,6.615998078365326052e-04,-7.991975914180819984e-01
8.019000000000994888e+00,-1.361755861556712688e+00,6.466240732745376363e-04,-7.904060323522070775e-01
8.052000000000976598e+00,-1.350288604695354167e+00,6.319486183439249061e-04,-7.816880171357638574e-01
8.085000000000958309e+00,-1.338876564676532155e+00,6.175683357270145279e-04,-7.730435849060164344e-01
8.118000000000940020e+00,-1.327520529459055965e+00,6.034781593486915341e-04,-7.644727505550061863e-01
8.151000000000921730e+00,-1.316221251290659922e+00,5.896730627761304078e-04,-7.559755056016150832e-01
8.184000000000903441e+00,-1.304979447622047317e+00,5.761480627322068671e-04,-7.475518190394385698e-01
8.217000000000885152e+00,-1.293795802000653694e+00,5.628982252705583278e-04,-7.392016381610773124e-01
8.250000000000866862e+00,-1.282670964944719216e+00,5.499186613495687936e-04,-7.309248893594268992e-01
8.283000000000848573e+00,-1.271605554797949011e+00,5.372045345259923721e-04,-7.227214789065818934e-01
8.316000000000830283e+00,-1.260600158565249984e+00,5.247510613086703302e-04,-7.145912937108427343e-01
8.349000000000811994e+00,-1.249655332729972201e+00,5.125535113736923165e-04,-7.065342020524418842e-01
8.382000000000793705e+00,-1.238771604052919528e+00,5.006072109723369579e-04,-6.985500542985008110e-01
8.415000000000775415e+00,-1.227949470353687289e+00,4.889075441398826882e-04,-6.906386835977436078e-01
8.448000000000757126e+00,-1.217189401274582750e+00,4.774499521511543776e-04,-6.827999065554593017e-01
8.481000000000738837e+00,-1.206491839027520996e+00,4.662299391358093459e-04,-6.750335238892510858e-01
8.514000000000720547e+00,-1.195857199124322534e+00,4.552430673152585427e-04,-6.673393210660307773e-01
8.547000000000702258e+00,-1.185285871090645315e+00,4.444849616165313932e-04,-6.597170689207398908e-01
8.580000000000683968e+00,-1.174778219164004156e+00,4.339513098576830430e-04,-6.521665242572645127e-01
8.613000000000665679e+00,-1.164334582976179533e+00,4.236378622912706504e-04,-6.446874304320200366e-01
8.646000000000647390e+00,-1.153955278220303526e+00,4.135404321472524458e-04,-6.372795179205681393e-01
8.679000000000629100e+00,-1.143640597303003048e+00,4.036548963908259680e-04,-6.299425048678308769e-01
8.712000000000610811e+00,-1.133390809981873915e+00,3.939771968939353997e-04,-6.226760976222163180e-01
8.745000000000592522e+00,-1.123206163988637485e+00,3.845033369986872174e-04,-6.154799912540660500e-01
8.778000000000574232e+00,-1.113086885638196577e+00,3.752293852281596287e-04,-6.083538700589379289e-01
8.811000000000555943e+00,-1.103033180424008108e+00,3.661514744464078319e-04,-6.012974080459745352e-01
8.844000000000537653e+00,-1.093045233599944766e+00,3.572657983121896308e-04,-5.943102694118422846e-01
8.877000000000519364e+00,-1.083123210749000975e+00,3.485686156292633342e-04,-5.873921090005662649e-01
8.910000000000501075e+00,-1.073267258339082986e+00,3.400562477433588526e-04,-5.805425727496533739e-01
8.943000000000482785e+00,-1.063477504266160167e+00,3.317250754859557560e-04,-5.737612981228039644e-01
8.976000000000464496e+00,-1.053754058385065306e+00,3.235715449942944133e-04,-5.670479145296738466e-01
9.009000000000446207e+00,-1.044097013028187249e+00,3.155921617465917706e-04,-5.604020437328713911e-01
9.042000000000427917e+00,-1.034506443512274387e+00,3.077834908937759906e-04,-5.538233002426586893e-01
9.075000000000409628e+00,-1.024982408633672293e+00,3.001421601520615212e-04,-5.473112916996178967e-01
9.108000000000391339e+00,-1.015524951152166011e+00,2.926648533698728016e-04,-5.408656192455634226e-01
9.141000000000373049e+00,-1.006134098263741450e+00,2.853483161004977120e-04,-5.344858778831014234e-01
9.174000000000354760e+00,-9.968098620623990769e-01,2.781893498859933089e-04,-5.281716568240337750e-01
9.207000000000336470e+00,-9.875522399913645444e-01,2.711848143384099075e-04,-5.219225398269795591e-01
9.240000000000318181e+00,-9.783612152838383480e-01,2.643316251260685590e-04,-5.157381055244627532e-01
