6.600000000000004752e-01,5.835956944573608141e-01,1.252882739893774744e+00,2.840037782007230227e+00,3.498680720362284280e+00,9.846890423033035633e-01,-7.565146098034090105e-01
6.930000000000005045e-01,6.823411004106370026e-01,1.370279390073049219e+00,3.137295258539857468e+00,3.611638609623804896e+00,9.603363971355594053e-01,-7.206355532377776152e-01
7.260000000000005338e-01,7.910728578704360192e-01,1.491281095062508832e+00,3.444846559105109840e+00,3.717404897833220367e+00,9.371520015573420181e-01,-6.857086619010817063e-01
7.590000000000005631e-01,9.101193483770658732e-01,1.615652544503312082e+00,3.762031573045829802e+00,3.816102475333464028e+00,9.151020620437931852e-01,-6.518661161885620503e-01
7.920000000000005924e-01,1.039787750105156672e+00,1.743162927589403388e+00,4.088224472161106959e+00,3.907879530298777659e+00,8.941491414167708207e-01,-6.191993329323025597e-01
8.250000000000006217e-01,1.180365180084785637e+00,1.873586683761694349e+00,4.422834227484001346e+00,3.992904688328821727e+00,8.742533577120397137e-01,-5.877672939217738479e-01
8.580000000000006510e-01,1.332119841527751092e+00,2.006704102277392820e+00,4.765304453881819668e+00,4.071362695071382376e+00,8.553733356732791115e-01,-5.576033098729079596e-01
8.910000000000006803e-01,1.495271580330906236e+00,2.142267743846213879e+00,5.103168634952665705e+00,4.130160688098976962e+00,8.376801625330591028e-01,-4.445621466358176677e-01
9.240000000000007097e-01,1.668130961376498744e+00,2.277984605505473326e+00,5.366896597959208037e+00,4.097693639968232659e+00,8.348630161621892753e-01,2.467923160193062349e-01
9.570000000000007390e-01,1.849839193531034987e+00,2.412837271538252892e+00,5.638329369893400944e+00,4.078650131044823546e+00,8.542098641731576958e-01,8.989927056121906901e-01
9.900000000000007683e-01,2.040556014213680935e+00,2.547400593321878404e+00,5.911811615380507590e+00,4.080827588127486472e+00,8.943310119405155634e-01,1.506166530493387112e+00
1.022999999999998133e+00,2.240241828740829000e+00,2.682508857414583670e+00,6.180875080135043831e+00,4.112097633851701239e+00,9.536288381620626753e-01,2.061565714357594725e+00
1.055999999999994499e+00,2.448624835265289956e+00,2.819253297818610005e+00,6.437898118503014189e+00,4.180115436371288240e+00,1.030262144734657603e+00,2.557146477722109346e+00
1.088999999999990864e+00,2.665158059596052897e+00,2.958969117502911139e+00,6.673829364212759963e+00,4.291961781656943309e+00,1.122097065407492211e+00,2.983218647486941322e+00
1.121999999999987230e+00,2.888961909510702419e+00,3.103190952246322798e+00,6.876762958143959104e+00,4.450360463387198706e+00,1.226582910578131180e+00,3.316072171294497384e+00
1.154999999999983595e+00,3.118617485846435944e+00,3.253104863776037359e+00,7.027709042222946678e+00,4.632633999888713383e+00,1.339028284431509341e+00,3.461468550356935570e+00
1.187999999999979961e+00,3.352268844728912178e+00,3.409286908869055832e+00,7.120297056624210086e+00,4.828761837248362276e+00,1.453059360527190202e+00,3.422285939197937665e+00
1.220999999999976326e+00,3.587970600361924500e+00,3.572081197804641839e+00,7.153972050068675870e+00,5.032019462664051979e+00,1.563079286234320797e+00,3.228468130425372618e+00
1.253999999999972692e+00,3.823819260566672984e+00,3.741608806231381479e+00,7.131665689919984175e+00,5.235440110128170232e+00,1.664562424530790619e+00,2.915532632032530103e+00
1.286999999999969058e+00,4.058075318858492153e+00,3.917637487763502957e+00,7.060428116969629464e+00,5.424058095250283706e+00,1.754584913478555830e+00,2.546029055558684195e+00
1.319999999999965423e+00,4.289270959656146687e+00,4.099581068219952940e+00,6.948711442135862448e+00,5.594950757688357257e+00,1.831927119885794486e+00,2.150047587137535743e+00
1.352999999999961789e+00,4.516197136265121870e+00,4.286908859076029366e+00,6.803814460178934098e+00,5.751408006501392833e+00,1.895927845908459641e+00,1.739726914352634379e+00
1.385999999999958154e+00,4.737870239417871332e+00,4.479208148115745303e+00,6.632162017906003015e+00,5.897246612250319764e+00,1.946290566583922965e+00,1.325164616472384482e+00
1.418999999999954520e+00,4.953506721384417055e+00,4.676198981699920765e+00,6.439507332600340028e+00,6.036661907002781824e+00,1.983023340559856518e+00,9.148386739594700501e-01
1.451999999999950886e+00,5.162504950667198500e+00,4.877742793677961153e+00,6.231398183886860842e+00,6.173500865536864168e+00,2.006387152366643889e+00,5.142739843075173622e-01
1.484999999999947251e+00,5.364628677912111065e+00,5.083434333149607909e+00,6.028674973829326156e+00,6.279036830584288076e+00,2.016748815979827025e+00,1.463942734348267771e-01
1.517999999999943617e+00,5.560487234362185838e+00,5.291590513252860895e+00,5.851001303334211201e+00,6.326455134116288903e+00,2.017221354470884354e+00,-9.073554947675048499e-02
1.550999999999939982e+00,5.750881999660094834e+00,5.500502083281349819e+00,5.696326682171939382e+00,6.328075791039601938e+00,2.011718776462364744e+00,-2.238399277040853119e-01
1.583999999999936348e+00,5.936516301258524031e+00,5.708831851216158881e+00,5.561308166838772493e+00,6.293704076377807155e+00,2.003189997232942776e+00,-2.807251160089093700e-01
1.616999999999932713e+00,6.117979267748779648e+00,5.915525502520357470e+00,5.442460076291349758e+00,6.230888802939259286e+00,1.993741592072067581e+00,-2.846476302474025832e-01
1.649999999999929079e+00,6.295748276113351416e+00,6.119749579620913593e+00,5.336528456207412674e+00,6.145602236528923790e+00,1.984794567695799206e+00,-2.540769405710475159e-01
1.682999999999925445e+00,6.470199679515594937e+00,6.320847189322208237e+00,5.240646606647487715e+00,6.042663021174202065e+00,1.977236329921401747e+00,-2.031153826944064045e-01
1.715999999999921810e+00,6.641622445698483368e+00,6.518304819891677759e+00,5.152372169923346235e+00,5.926004964018496857e+00,1.971553633608073008e+00,-1.421752882813127339e-01
1.748999999999918176e+00,6.810231889015559759e+00,6.711726381596917257e+00,5.069664935573414688e+00,5.798857003827397882e+00,1.967942015183145266e+00,-7.870120067392655239e-02
1.781999999999914541e+00,6.976182176523105127e+00,6.900812247826879187e+00,4.990839708785407502e+00,5.663872490325601028e+00,1.966392217421422117e+00,-1.783267709037870963e-02
1.814999999999910907e+00,7.139577140343497774e+00,7.085342015027729978e+00,4.914513195901037079e+00,5.523228661685793739e+00,1.966756416707287958e+00,3.703492214225177770e-02
1.847999999999907272e+00,7.300479379814243330e+00,7.265160203660356864e+00,4.839554380428536362e+00,5.378707253073367056e+00,1.968797827876829443e+00,8.380002039017793447e-02
1.880999999999903638e+00,7.458917845841884109e+00,7.440164382959464362e+00,4.765042265298833790e+00,5.231761839889737864e+00,1.972227209035412043e+00,1.213059281940290918e-01
1.913999999999900004e+00,7.614894170063980283e+00,7.610295336549315337e+00,4.690231782691395068e+00,5.083574850371427090e+00,1.976729355578385805e+00,1.490775433090270330e-01
1.946999999999896369e+00,7.768387998988043996e+00,7.775528958761998233e+00,4.614527166830990623e+00,4.935105924965702329e+00,1.981982112651546446e+00,1.671263354330496387e-01
1.979999999999892735e+00,7.919361558127361533e+00,7.935869616050752029e+00,4.537461492737420166e+00,4.787132738552728028e+00,1.987669883301879326e+00,1.758077295337982515e-01
2.012999999999889322e+00,8.067763625659287285e+00,8.091344740035093963e+00,4.458680979365013286e+00,4.640285158356762807e+00,1.993493127085336214e+00,1.757175456677858849e-01
2.045999999999885688e+00,8.213533050611815156e+00,8.242000445435269995e+00,4.377932780008446656e+00,4.495073500669961142e+00,1.999174950362449188e+00,1.676168873673700710e-01
2.078999999999882053e+00,8.356601911870585653e+00,8.387897990251952152e+00,4.295055190549747159e+00,4.351911590183444645e+00,2.004465582635561738e+00,1.523773506991606963e-01
2.111999999999878419e+00,8.496898382728835131e+00,8.529110918023699028e+00,4.209969423061640903e+00,4.211135283028369258e+00,2.009145301342087020e+00,1.309404887288562747e-01
2.144999999999874785e+00,8.634349340959790453e+00,8.665722743161854424e+00,4.122672286831584820e+00,4.073017076850431017e+00,2.013026196223890008e+00,1.042870969942841369e-01
2.177999999999871150e+00,8.768882745544814838e+00,8.797825060317405743e+00,4.033229282467843291e+00,3.937777395307310524e+00,2.015953040279578001e+00,7.341313752947177529e-02
2.210999999999867516e+00,8.900429787245592195e+00,8.925515977526769618e+00,3.941767749918006825e+00,3.805593099790409273e+00,2.017803446133938028e+00,3.931006701047496527e-02
2.243999999999863881e+00,9.028926810332103869e+00,9.048898790552184934e+00,3.848469824522370075e+00,3.676603747501024255e+00,2.018487425662816026e+00,2.948052127287343043e-03
2.276999999999860247e+00,9.154316996365800208e+00,9.168080832389955859e+00,3.753565053322492240e+00,3.550916081084977804e+00,2.017946430349507381e+00,-3.473889781517673636e-02
2.309999999999856612e+00,9.276551797576557234e+00,9.283172447327148191e+00,3.657322611612482177e+00,3.428607198955288204e+00,2.016151925298193426e+00,-7.286642990538264031e-02
2.342999999999852978e+00,9.395592106768514640e+00,9.394286053076028153e+00,3.560043139472308216e+00,3.309726814977728360e+00,2.013103537477875182e+00,-1.106122021403906502e-01
2.375999999999849344e+00,9.511409152581999038e+00,9.501535267225397874e+00,3.462050289548978643e+00,3.194298969380276798e+00,2.008826815749893413e+00,-1.472270723970849904e-01
2.408999999999845709e+00,9.623985113022291316e+00,9.605034085287254442e+00,3.363682138460160509e+00,3.082323498424742070e+00,2.003370644074402573e+00,-1.820449268522352781e-01
2.441999999999842075e+00,9.733313446042027195e+00,9.704896106736297767e+00,3.265282661550750198e+00,2.973777508726003216e+00,1.996804357701527532e+00,-2.144908475122638825e-01
2.474999999999838440e+00,9.839398943119251228e+00,9.801233812422438518e+00,3.167193500870137957e+00,2.868617034856498993e+00,1.989214622916792186e+00,-2.440872788685247985e-01
2.507999999999834806e+00,9.942257519590459225e+00,9.894157901449132098e+00,3.069746266542825452e+00,2.766778989261461152e+00,1.980702151903833030e+00,-2.704578764460225382e-01
2.540999999999831171e+00,1.004191576330224045e+01,9.983776698046213482e+00,2.973255601211171939e+00,2.668183445866769254e+00,1.971378333584341558e+00,-2.933287969114805049e-01
2.573999999999827537e+00,1.013841027026239772e+01,1.007019563927120132e+01,2.878013207087527725e+00,2.572736237847295993e+00,1.961361867295983830e+00,-3.125273085034272480e-01
2.606999999999823903e+00,1.023178680180458500e+01,1.015351685284636751e+01,2.784282988662315717e+00,2.480331800257545627e+00,1.950775487756109428e+00,-3.279777453077428739e-01
2.639999999999820268e+00,1.032209930187193692e+01,1.023383883150898477e+01,2.692297406348021394e+00,2.390856152915898036e+00,1.939742866387832443e+00,-3.396949811505699524e-01
2.672999999999816634e+00,1.040940881510502258e+01,1.031125620642887952e+01,2.602255073419728948e+00,2.304189899750906712e+00,1.928385765825404441e+00,-3.477757404449423051e-01
2.705999999999812999e+00,1.049378234642585817e+01,1.038585961806508706e+01,2.514319566836212605e+00,2.220211117557699065e+00,1.916821511900806740e+00,-3.523881782062127099e-01
2.738999999999809365e+00,1.057529170087815906e+01,1.045773567878830868e+01,2.428619367485079561e+00,2.138798017826309295e+00,1.905160831720436265e+00,-3.537602388463395586e-01
2.771999999999805731e+00,1.065401233891309296e+01,1.052696701809662372e+01,2.345248801309427478e+00,2.059831286706752973e+00,1.893506088916424579e+00,-3.521673378789341169e-01
2.804999999999802096e+00,1.073002227750775717e+01,1.059363239858372552e+01,2.264269822099122642e+00,1.983196036257595996e+00,1.881949929227252571e+00,-3.479199025343705509e-01
2.837999999999798462e+00,1.080340106192902816e+01,1.065780688913222640e+01,2.185714460116114033e+00,1.908783330777290121e+00,1.870574332550486218e+00,-3.413512622007489616e-01
2.870999999999794827e+00,1.087422882706001737e+01,1.071956208112019127e+01,2.109587757239074879e+00,1.836491281600715508e+00,1.859450052598627057e+00,-3.328063059280168545e-01
2.903999999999791193e+00,1.094258546139088928e+01,1.077896633366136214e+01,2.035871016872383255e+00,1.766225729461349259e+00,1.848636413033554415e+00,-3.226312332093483892e-01
2.936999999999787558e+00,1.100854988135861134e+01,1.083608503488830266e+01,1.964525212727942449e+00,1.697900553602179841e+00,1.838181419857465526e+00,-3.111646258332951831e-01
2.969999999999783924e+00,1.107219941892619453e+01,1.089098086783131158e+01,1.895494421837897292e+00,1.631437660505329568e+00,1.828122143972017000e+00,-2.987299724965546410e-01
3.002999999999780290e+00,1.113360932125151592e+01,1.094371407133282936e+01,1.828709171074980988e+00,1.566766712511358461e+00,1.818485324984532525e+00,-2.856296908152455849e-01
3.035999999999776655e+00,1.119285235805692658e+01,1.099434268847132401e+01,1.764089610785024576e+00,1.503824658441021089e+00,1.809288147148579107e+00,-2.721406184164726350e-01
3.068999999999773021e+00,1.124999852985698112e+01,1.104292279698460000e+01,1.701548452183212934e+00,1.442555125728732790e+00,1.800539140274872052e+00,-2.585108879013234828e-01
3.101999999999769386e+00,1.130511486846998714e+01,1.108950871805470406e+01,1.640993625826562052e+00,1.382907727785252616e+00,1.792239161995480501e+00,-2.449580597625783951e-01
3.134999999999765752e+00,1.135826532013951962e+01,1.113415320146147813e+01,1.582330636163584714e+00,1.324837332545885094e+00,1.784382422386602718e+00,-2.316683621416711636e-01
3.167999999999762117e+00,1.140951070102306808e+01,1.117690758648203087e+01,1.525464601699031642e+00,1.268303329509681276e+00,1.776957517191113611e+00,-2.187968736353241017e-01
3.200999999999758483e+00,1.145890871466304617e+01,1.121782193899622904e+01,1.470301981814479575e+00,1.213268923874604166e+00,1.769948441343110579e+00,-2.064684833790889074e-01
3.233999999999754849e+00,1.150651402124586120e+01,1.125694516606153250e+01,1.416752000045809368e+00,1.159700478253754996e+00,1.763335559888777659e+00,-1.947794684457185843e-01
3.266999999999751214e+00,1.155237834889287996e+01,1.129432510977218307e+01,1.364727780023313963e+00,1.107566915297288679e+00,1.757096518504714489e+00,-1.837995393303032687e-01
3.299999999999747580e+00,1.159655063784239282e+01,1.133000862255200225e+01,1.314147214731392399e+00,1.056839188559183906e+00,1.751207080497471313e+00,-1.735742188993380786e-01
3.332999999999743945e+00,1.163907720911634947e+01,1.136404162618814873e+01,1.264933592628234127e+00,1.007489824179926385e+00,1.745641881346357893e+00,-1.641274359099718916e-01
3.365999999999740311e+00,1.168000195007327413e+01,1.139646915693364804e+01,1.217016005815927837e+00,9.594925323612748524e-01,1.740375095491606405e+00,-1.554642308481991864e-01
3.398999999999736676e+00,1.171936651009436048e+01,1.142733539892684291e+01,1.170329566149776124e+00,9.128218850603979639e-01,1.735381013173235454e+00,-1.475734877190936489e-01
3.431999999999733042e+00,1.175721050050524141e+01,1.145668370802748903e+01,1.124815455146138676e+00,8.674530546719535495e-01,1.730634527713607929e+00,-1.404306206170030102e-01
3.464999999999729408e+00,1.179357169368078750e+01,1.148455662797901589e+01,1.080420832966158207e+00,8.233616075257530476e-01,1.726111535745743497e+00,-1.340001578295279272e-01
3.497999999999725773e+00,1.182848621709832138e+01,1.151099590059467204e+01,1.037098630751875472e+00,7.805233456408369186e-01,1.721789254562191118e+00,-1.282381787203671908e-01
3.530999999999722139e+00,1.186198873888416294e+01,1.153604247144836137e+01,9.948072492746317108e-01,7.389141901889269004e-01,1.717646462041795052e+00,-1.230945698269760719e-01
3.563999999999718504e+00,1.189411264213028296e+01,1.155973649233906109e+01,9.535101853014124051e-01,6.985101004086079479e-01,1.713663665549643556e+00,-1.185150764135902979e-01
3.596999999999714870e+00,1.192489018593519035e+01,1.158211732159862173e+01,9.131756053563193642e-01,6.592870221681558229e-01,1.709823206840709098e+00,-1.144431342631770238e-01
3.629999999999711235e+00,1.195435265174135431e+01,1.160322352313050409e+01,8.737758847034087228e-01,6.212208609201556042e-01,1.706109310371816123e+00,-1.108214738199299748e-01
3.662999999999707601e+00,1.198253047409707683e+01,1.162309286490318527e+01,8.352871274476595387e-01,5.842874743698351914e-01,1.702508082575850068e+00,-1.075934951764280917e-01
3.695999999999703967e+00,1.200945335546197690e+01,1.164176231747740076e+01,7.976886816833164140e-01,5.484626807471035814e-01,1.699007469611313548e+00,-1.047044176154034861e-01
3.728999999999700332e+00,1.203515036510128589e+01,1.165926805302001590e+01,7.609626616488126549e-01,5.137222791095709118e-01,1.695597180899455436e+00,-1.021022117663717838e-01
3.761999999999696698e+00,1.205965002247577722e+01,1.167564544514791436e+01,7.250934869085333689e-01,4.800420785951385882e-01,1.692268585430693140e+00,-9.973832624250858481e-02
3.794999999999693063e+00,1.208298036583276414e+01,1.169092906985115654e+01,6.900674467039266125e-01,4.473979339861258175e-01,1.689014587386662880e+00,-9.756822302210069187e-02
3.827999999999689429e+00,1.210516900694144127e+01,1.170515270766453320e+01,6.558722958275711168e-01,4.157657853399158165e-01,1.685829487108665869e+00,-9.555173831447744126e-02
3.860999999999685794e+00,1.212624317309683875e+01,1.171834934718867238e+01,6.224968866973478177e-01,3.851216997903433303e-01,1.682708832869936888e+00,-9.365328690674143419e-02
3.893999999999682160e+00,1.214622973764425851e+01,1.173055119000444613e+01,5.899308407633960805e-01,3.554419139369486280e-01,1.679649268298218479e+00,-9.184192878415330108e-02
3.926999999999678526e+00,1.216515524035530937e+01,1.174178965697730703e+01,5.581642609846152459e-01,3.267028755145355845e-01,1.676648379664108068e+00,-9.009131743107379187e-02
3.959999999999674891e+00,1.218304589902257895e+01,1.175209539590905017e+01,5.271874858741878445e-01,2.988812832871897140e-01,1.673704546617312383e+00,-8.837954873228759389e-02
3.992999999999671257e+00,1.219992761363763023e+01,1.176149829046380013e+01,4.969908845428376853e-01,2.719541243344884562e-01,1.670816799329562397e+00,-8.668892926696053491e-02
4.025999999999679169e+00,1.221582596448245717e+01,1.177002747027083807e+01,4.675646912658064647e-01,2.458987081025303667e-01,1.667984684403752693e+00,-8.500568151168155784e-02
4.058999999999690189e+00,1.223076620540295778e+01,1.177771132208960481e+01,4.388988773638953789e-01,2.206926967742523227e-01,1.665208141343033299e+00,-8.331960266783534907e-02
4.091999999999701210e+00,1.224477325344977174e+01,1.178457750191010334e+01,4.109830576141205172e-01,1.963141316796528923e-01,1.662487390848917723e+00,-8.162369230623155170e-02
4.124999999999712230e+00,1.225787167597245464e+01,1.179065294785541873e+01,3.838064279840240345e-01,1.727414556097861542e-01,1.659822835741501024e+00,-7.991376242333306235e-02
4.157999999999723251e+00,1.227008567614192813e+01,1.179596389375068810e+01,3.573577312030826181e-01,1.499535310260091125e-01,1.657214974870172552e+00,-7.818804210648519493e-02
4.190999999999734271e+00,1.228143907775829469e+01,1.180053588322444469e+01,3.316252465325837950e-01,1.279296542619266230e-01,1.654664330014262719e+00,-7.644678703730331537e-02
4.223999999999745292e+00,1.229195531007998454e+01,1.180439378421304752e+01,3.065968000563068507e-01,1.066495659039147642e-01,1.652171385458568897e+00,-7.469190271662098923e-02
4.256999999999756312e+00,1.230165739328959518e+01,1.180756180374626219e+01,2.822597918733121825e-01,8.609345760501829758e-02,1.649736539670136670e+00,-7.292658825221798313e-02
4.289999999999767333e+00,1.231056792509460607e+01,1.181006350290137341e+01,2.586012367147326740e-01,6.624197563833369995e-02,1.647360068296899627e+00,-7.115500637363948722e-02
4.322999999999778353e+00,1.231870906884969763e+01,1.181192181182395728e+01,2.356078147131071276e-01,4.707622153086649108e-02,1.645042097553530036e+00,-6.938198353042830668e-02
4.355999999999789374e+00,1.232610254348374035e+01,1.181315904472503142e+01,2.132659293103029985e-01,2.857775013782062196e-02,1.642782586951393453e+00,-6.761274283298766841e-02
4.388999999999800394e+00,1.233276961541983496e+01,1.181379691477641991e+01,1.915617695841791701e-01,1.072856552284504744e-02,1.640581320262864518e+00,-6.585267116489072758e-02
4.421999999999811415e+00,1.233873109259265277e+01,1.181385654883795588e+01,1.704813745915431389e-01,-6.488884994410147426e-03,1.638437903582528721e+00,-6.410712088379857954e-02
4.454999999999822435e+00,1.234400732059328121e+01,1.181335850196207282e+01,1.500106976543237325e-01,-2.309171827929339463e-02,1.636351769351035212e+00,-6.238124555334192273e-02
4.487999999999833456e+00,1.234861818090933028e+01,1.181232277163218747e+01,1.301356688465178102e-01,-3.909662398806846434e-02,1.634322185239918790e+00,-6.067986834760598358e-02
4.520999999999844476e+00,1.235258309117582520e+01,1.181076881170150372e+01,1.108422542629210888e-01,-5.451987404385628261e-02,1.632348266849478868e+00,-5.900738125047180760e-02
4.553999999999855497e+00,1.235592100731104814e+01,1.180871554600816964e+01,9.211651095969045078e-02,-6.937733271867864426e-02,1.630428993244080527e+00,-5.736767260479021940e-02
4.586999999999866517e+00,1.235865042737974129e+01,1.180618138165071684e+01,7.394463674558660049e-02,-8.368446709048057985e-02,1.628563224434665946e+00,-5.576408029168752195e-02
4.619999999999877538e+00,1.236078939700364110e+01,1.180318422191492367e+01,5.631301426708691660e-02,-9.745635767783039638e-02,1.626749720012368394e+00,-5.419936759961704181e-02
4.652999999999888558e+00,1.236235551612490191e+01,1.179974147884910352e+01,3.920824906758633988e-02,-1.107077090882879478e-01,1.624987158236599116e+00,-5.267571869588260486e-02
4.685999999999899579e+00,1.236336594692124535e+01,1.179587008548967830e+01,2.261720150839360843e-02,-1.234528605459735556e-01,1.623274154982862649e+00,-5.119475066654958356e-02
4.718999999999910600e+00,1.236383742267080699e+01,1.179158650774297179e+01,6.527012616992826192e-03,-1.357057961954987457e-01,1.621609282055293200e+00,-4.975753906222592921e-02
4.751999999999921620e+00,1.236378625736962711e+01,1.178690675593188608e+01,-9.074875924376323358e-03,-1.474801551022164037e-01,1.619991084466529951e+00,-4.836465414432972176e-02
4.784999999999932641e+00,1.236322835591374592e+01,1.178184639601855110e+01,-2.420070731799591618e-02,-1.587892408946122158e-01,1.618418096379093285e+00,-4.701620509598049280e-02
4.817999999999943661e+00,1.236217922467042385e+01,1.177642056051540465e+01,-3.886240029484966385e-02,-1.696460310132967553e-01,1.616888855487181864e+00,-4.571188977926998742e-02
4.850999999999954682e+00,1.236065398227825973e+01,1.177064395909802386e+01,-5.307154437511260592e-02,-1.800631855479158661e-01,1.615401915695056312e+00,-4.445104777165506671e-02
4.883999999999965702e+00,1.235866737053271436e+01,1.176453088893340748e+01,-6.683939921391610084e-02,-1.900530556573230279e-01,1.613955858016176581e+00,-4.323271480542443396e-02
4.916999999999976723e+00,1.235623376523169092e+01,1.175809524473741874e+01,-8.017689747954692692e-02,-1.996276915795624496e-01,1.612549299676861780e+00,-4.205567691067137182e-02
4.949999999999987743e+00,1.235336718687398694e+01,1.175135052857467421e+01,-9.309465070730849057e-02,-2.087988502465296103e-01,1.611180901457992087e+00,-4.091852289921806690e-02
4.982999999999998764e+00,1.235008131112181928e+01,1.174430985941356020e+01,-1.056029575836284345e-01,-2.175780025239233140e-01,1.609849373349935941e+00,-3.981969403017279058e-02
5.016000000000009784e+00,1.234638947895607330e+01,1.173698598244833669e+01,-1.177118141386351291e-01,-2.259763401024134089e-01,1.608553478627693600e+00,-3.875753006287727814e-02
5.049000000000020805e+00,1.234230470646985900e+01,1.172939127819940630e+01,-1.294309253590810171e-01,-2.340047820676887380e-01,1.607292036478905173e+00,-3.773031098596803939e-02
5.082000000000031825e+00,1.233783969426103688e+01,1.172153777140177411e+01,-1.407697177744527961e-01,-2.416739811782910585e-01,1.606063923332893495e+00,-3.673629406132263020e-02
5.115000000000042846e+00,1.233300683639870776e+01,1.171343713969089606e+01,-1.517373526152160090e-01,-2.489943298804047633e-01,1.604868073050793820e+00,-3.577374596631972131e-02
5.148000000000053866e+00,1.232781822895079848e+01,1.170510072209414432e+01,-1.623427391913436491e-01,-2.559759660883828558e-01,1.603703476140144524e+00,-3.484096990667838456e-02
5.181000000000064887e+00,1.232228567807078079e+01,1.169653952733508362e+01,-1.725945481898105704e-01,-2.626287787569245302e-01,1.602569178157485785e+00,-3.393632789248974407e-02
5.214000000000075907e+00,1.231642070765061092e+01,1.168776424195703711e+01,-1.825012246399933535e-01,-2.689624132699149905e-01,1.601464277457457230e+00,-3.305825826606505896e-02
5.247000000000086928e+00,1.231023456655442416e+01,1.167878523827164550e+01,-1.920710003446499947e-01,-2.749862766687594107e-01,1.600387922438770705e+00,-3.220528883769759043e-02
5.280000000000097948e+00,1.230373823545331469e+01,1.166961258213733466e+01,-2.013119056202933022e-01,-2.807095427396019138e-01,1.599339308426267925e+00,-3.137604599730758198e-02
5.313000000000108969e+00,1.229694243328613723e+01,1.166025604057201370e+01,-2.102317802335482155e-01,-2.861411569765933693e-01,1.598317674316219739e+00,-3.056926013864927003e-02
5.346000000000119989e+00,1.228985762337421761e+01,1.165072508920392558e+01,-2.188382834588805115e-01,-2.912898414366553168e-01,1.597322299097341691e+00,-2.978376793182260437e-02
5.379000000000131010e+00,1.228249401921965323e+01,1.164102891956393826e+01,-2.271389032175267220e-01,-2.961640994974178986e-01,1.596352498345299242e+00,-2.901851182995079936e-02
5.412000000000142030e+00,1.227486159001785992e+01,1.163117644622230351e+01,-2.351409642872525074e-01,-3.007722205284137917e-01,1.595407620773910962e+00,-2.827253725365218642e-02
